order_id,customer_id,warehouse_id,workflow_type,preparation_time_min,packing_accuracy_pct,delivery_complaints,amount,status,signup_date,revenue,preparation_rate_per_hour,packing_accuracy_tier,delivery_complaint_quartile,packing_accuracy_score,preparation_speed_score,delivery_complaint_score,workflow_failure_score,warehouse_health_score
1736,1349,W3,Sorting,20.83,97.42,0,734.78,completed,2023-10-02,734.78,2.88,Excellent,Q2,9.74,0.72,10.0,0,75.9
1737,4321,W1,Picking,9.54,98.14,0,114.99,completed,2023-03-08,114.99,6.29,Excellent,Q2,9.81,1.57,10.0,0,78.3
1738,1224,W3,Packaging,14.9,96.06,0,731.98,completed,2024-09-06,731.98,4.03,Good,Q2,9.61,1.01,10.0,0,76.2
1739,2490,W2,Sorting,25.86,88.29,4,829.23,pending,2023-06-03,,2.32,Fair,Q4,8.83,0.58,0,5,39.9
1740,1756,W4,Sorting,6.77,92.93,1,253.1,pending,2023-07-10,,8.86,Good,Q3,9.29,2.22,7.5,5,64.3
1741,1869,W2,Picking,22.04,94.56,0,167.49,completed,2026-04-07,167.49,2.72,Good,Q2,9.46,0.68,10.0,0,74.8
1742,1326,W1,Packaging,26.05,92.95,3,645.29,completed,2026-01-29,645.29,2.3,Good,Q4,9.29,0.58,2.5,0,55.2
1743,2721,W5,Sorting,21.54,85.26,0,275.43,cancelled,2023-07-10,,2.79,Fair,Q2,8.53,0.7,10.0,10,56.6
1744,1016,W3,Sorting,25.98,93.06,1,803.82,pending,2023-08-07,,2.31,Good,Q3,9.31,0.58,7.5,5,60.3
1745,4252,W4,Picking,11.18,100.0,0,483.59,completed,2024-05-22,483.59,5.37,Excellent,Q2,10.0,1.34,10.0,0,78.3
1746,3583,W1,Sorting,25.46,89.71,0,738.69,completed,2023-02-04,738.69,2.36,Fair,Q2,8.97,0.59,10.0,0,72.9
1747,2670,W4,Packaging,22.12,100.0,1,214.22,pending,2023-01-11,,2.71,Excellent,Q3,10.0,0.68,7.5,5,63.0
1748,1974,W5,Sorting,15.99,85.83,0,426.37,completed,2023-05-02,426.37,3.75,Fair,Q2,8.58,0.94,10.0,0,72.4
1749,2685,W4,Packaging,9.27,100.0,0,828.06,completed,2026-03-30,828.06,6.47,Excellent,Q2,10.0,1.62,10.0,0,79.0
1750,3655,W3,Sorting,22.01,93.18,0,365.89,completed,2026-05-24,365.89,2.73,Good,Q2,9.32,0.68,10.0,0,74.3
1751,3624,W4,Picking,12.5,99.66,0,168.94,failed,2026-04-03,,4.8,Excellent,Q2,9.97,1.2,10.0,10,62.9
1752,3995,W1,Packaging,19.62,100.0,2,636.97,completed,2023-05-28,636.97,3.06,Excellent,Q4,10.0,0.76,5.0,0,64.4
1753,3851,W4,Packaging,15.99,98.33,1,107.5,failed,2023-01-29,,3.75,Excellent,Q3,9.83,0.94,7.5,10,55.5
1754,1504,W4,Picking,15.26,96.07,0,556.05,completed,2025-01-25,556.05,3.93,Good,Q2,9.61,0.98,10.0,0,76.1
1755,2594,W3,Packing,14.22,93.32,0,136.84,completed,2024-12-24,136.84,4.22,Good,Q2,9.33,1.05,10.0,0,75.3
1756,2774,W2,Packaging,11.56,95.07,1,225.51,completed,2025-08-07,225.51,5.19,Good,Q3,9.51,1.3,7.5,0,70.3
1757,2176,W2,Picking,22.97,87.05,0,107.2,pending,2023-10-16,,2.61,Fair,Q2,8.71,0.65,10.0,5,64.6
1758,1267,W3,Sorting,18.89,92.44,0,651.8,completed,2026-04-16,651.8,3.18,Good,Q2,9.24,0.79,10.0,0,74.3
1759,2104,W4,Sorting,18.74,96.34,2,819.53,completed,2023-11-25,819.53,3.2,Good,Q4,9.63,0.8,5.0,0,63.2
1760,2575,W4,Packaging,9.18,100.0,2,553.76,completed,2024-03-24,553.76,6.54,Excellent,Q4,10.0,1.63,5.0,0,66.6
1761,4274,W5,Packaging,19.91,84.72,1,564.68,completed,2024-09-27,564.68,3.01,Poor,Q3,8.47,0.75,7.5,0,65.3
1762,2032,W4,Picking,11.5,100.0,0,765.48,completed,2024-05-15,765.48,5.22,Excellent,Q2,10.0,1.3,10.0,0,78.2
1763,3268,W5,Packaging,21.41,89.45,2,590.85,completed,2025-05-09,590.85,2.8,Fair,Q4,8.95,0.7,5.0,0,60.6
1764,4130,W5,Sorting,21.66,87.47,2,270.79,completed,2025-05-20,270.79,2.77,Fair,Q4,8.75,0.69,5.0,0,59.8
1765,2556,W3,Sorting,14.27,87.59,3,313.0,completed,2025-08-24,313.0,4.2,Fair,Q4,8.76,1.05,2.5,0,54.5
1766,4108,W5,Packaging,19.42,85.93,4,313.0,cancelled,2024-05-08,,3.09,Fair,Q4,8.59,0.77,0,10,32.0
1767,1947,W5,Sorting,16.97,88.97,1,763.1,completed,2025-04-21,763.1,3.54,Fair,Q3,8.9,0.88,7.5,0,67.1
1768,3246,W1,Packaging,14.83,89.11,0,100.68,completed,2025-06-22,100.68,4.05,Fair,Q2,8.91,1.01,10.0,0,73.7
1769,2148,W2,Packaging,20.44,92.77,1,356.63,pending,2026-04-20,,2.94,Good,Q3,9.28,0.73,7.5,5,60.6
1770,2025,W4,Packaging,27.58,100.0,0,93.08,completed,2026-05-10,93.08,2.18,Excellent,Q2,10.0,0.54,10.0,0,76.3
1771,4449,W5,Packaging,18.67,84.87,0,20.31,completed,2025-09-29,20.31,3.21,Poor,Q2,8.49,0.8,10.0,0,71.7
1772,3357,W2,Packing,14.16,93.93,2,206.49,cancelled,2024-07-22,,4.24,Good,Q4,9.39,1.06,5.0,10,48.0
1773,3569,W1,Packing,25.27,91.93,0,631.98,completed,2026-03-16,631.98,2.37,Fair,Q2,9.19,0.59,10.0,0,73.6
1774,1734,W1,Sorting,17.76,94.08,0,52.75,completed,2024-02-06,52.75,3.38,Good,Q2,9.41,0.84,10.0,0,75.0
1775,3965,W2,Packaging,12.86,92.43,1,113.43,completed,2024-02-23,113.43,4.67,Good,Q3,9.24,1.17,7.5,0,69.0
1776,1651,W3,Sorting,22.06,86.35,2,711.07,pending,2025-08-28,,2.72,Fair,Q4,8.63,0.68,5.0,5,51.9
1777,1645,W4,Picking,18.23,98.74,1,85.83,completed,2024-03-09,85.83,3.29,Excellent,Q3,9.87,0.82,7.5,0,70.3
1778,3923,W1,Packaging,12.64,89.81,1,153.77,completed,2025-12-01,153.77,4.75,Fair,Q3,8.98,1.19,7.5,0,68.2
1779,2740,W5,Sorting,32.23,98.26,0,811.27,cancelled,2023-12-19,,1.86,Excellent,Q2,9.83,0.47,10.0,10,60.6
1780,4161,W5,Packing,20.27,88.42,2,627.4,completed,2023-02-11,627.4,2.96,Fair,Q4,8.84,0.74,5.0,0,60.3
1781,1519,W2,Packing,21.39,85.67,3,680.16,completed,2023-04-21,680.16,2.81,Fair,Q4,8.57,0.7,2.5,0,53.0
1782,4345,W2,Picking,22.37,88.23,2,609.89,completed,2023-10-04,609.89,2.68,Fair,Q4,8.82,0.67,5.0,0,60.0
1783,1303,W1,Packaging,17.3,97.57,2,521.76,completed,2024-05-09,521.76,3.47,Excellent,Q4,9.76,0.87,5.0,0,63.8
1784,1557,W5,Picking,16.54,88.28,1,292.28,completed,2024-01-01,292.28,3.63,Fair,Q3,8.83,0.91,7.5,0,66.9
1785,1605,W1,Packing,19.04,92.73,1,89.63,completed,2025-06-24,89.63,3.15,Good,Q3,9.27,0.79,7.5,0,68.2
1786,1674,W1,Packing,10.1,88.34,0,283.74,pending,2024-07-19,,5.94,Fair,Q2,8.83,1.49,10.0,5,67.1
1787,1124,W3,Picking,17.57,96.47,0,691.01,completed,2023-06-21,691.01,3.41,Good,Q2,9.65,0.85,10.0,0,75.9
1788,1779,W3,Packaging,16.65,96.49,0,84.0,pending,2025-09-11,,3.6,Good,Q2,9.65,0.9,10.0,5,68.5
1789,3945,W1,Packing,12.93,93.66,1,520.07,pending,2023-11-03,,4.64,Good,Q3,9.37,1.16,7.5,5,61.9
1790,4082,W3,Sorting,11.32,98.54,3,554.08,completed,2024-08-21,554.08,5.3,Excellent,Q4,9.85,1.33,2.5,0,59.0
1791,4145,W3,Packaging,20.2,89.6,0,425.1,completed,2023-06-06,425.1,2.97,Fair,Q2,8.96,0.74,10.0,0,73.2
1792,2554,W2,Packaging,17.37,89.65,3,50.45,pending,2025-08-18,,3.45,Fair,Q4,8.96,0.86,2.5,5,47.3
1793,3607,W1,Packing,19.12,94.95,0,330.54,completed,2024-11-30,330.54,3.14,Good,Q2,9.5,0.78,10.0,0,75.2
1794,1503,W1,Sorting,9.94,92.44,2,330.4,pending,2024-04-27,,6.04,Good,Q4,9.24,1.51,5.0,5,56.1
1795,1697,W4,Packaging,2.0,95.5,0,273.96,pending,2026-03-27,,30.0,Good,Q2,9.55,7.5,10.0,5,84.7
1796,1984,W4,Picking,16.36,100.0,0,354.62,completed,2025-04-20,354.62,3.67,Excellent,Q2,10.0,0.92,10.0,0,77.3
1797,3153,W5,Packing,21.81,87.88,0,798.73,completed,2024-01-14,798.73,2.75,Fair,Q2,8.79,0.69,10.0,0,72.5
1798,2035,W2,Picking,13.79,95.75,0,737.48,completed,2025-12-18,737.48,4.35,Good,Q2,9.57,1.09,10.0,0,76.2
1799,2019,W1,Picking,14.46,87.12,0,410.49,completed,2025-11-22,410.49,4.15,Fair,Q2,8.71,1.04,10.0,0,73.1
1800,1992,W2,Packing,15.65,92.31,3,348.76,completed,2023-11-14,348.76,3.83,Good,Q4,9.23,0.96,2.5,0,56.0
1801,3992,W1,Packaging,13.93,93.22,1,574.03,completed,2024-09-21,574.03,4.31,Good,Q3,9.32,1.08,7.5,0,69.1
1802,2508,W4,Sorting,23.92,93.89,2,613.69,completed,2025-12-18,613.69,2.51,Good,Q4,9.39,0.63,5.0,0,61.9
1803,3587,W4,Packaging,20.09,95.66,0,340.8,completed,2025-03-09,340.8,2.99,Good,Q2,9.57,0.75,10.0,0,75.4
1804,1764,W2,Sorting,22.14,85.98,2,744.34,failed,2025-04-05,,2.71,Fair,Q4,8.6,0.68,5.0,10,44.3
1805,1346,W2,Sorting,20.1,85.25,4,34.43,completed,2025-08-20,34.43,2.99,Fair,Q4,8.53,0.75,0,0,46.7
1806,4337,W4,Sorting,15.41,93.08,2,495.72,completed,2025-12-22,495.72,3.89,Good,Q4,9.31,0.97,5.0,0,62.5
1807,2128,W5,Picking,19.22,87.49,0,164.01,pending,2024-11-10,,3.12,Fair,Q2,8.75,0.78,10.0,5,65.1
1808,2186,W2,Packing,18.57,88.15,0,298.84,completed,2023-04-28,298.84,3.23,Fair,Q2,8.82,0.81,10.0,0,72.9
1809,3404,W3,Packaging,20.39,100.0,1,454.39,completed,2024-10-07,454.39,2.94,Excellent,Q3,10.0,0.74,7.5,0,70.6
1810,3913,W1,Packing,14.66,97.13,0,90.2,pending,2026-05-13,,4.09,Excellent,Q2,9.71,1.02,10.0,5,69.0
1811,3584,W4,Packing,18.46,90.62,0,510.42,pending,2024-02-10,,3.25,Fair,Q2,9.06,0.81,10.0,5,66.2
1812,2665,W4,Packaging,14.34,86.83,0,47.74,completed,2023-03-13,47.74,4.18,Fair,Q2,8.68,1.05,10.0,0,73.0
1813,2891,W1,Picking,11.28,94.23,0,340.1,cancelled,2025-10-22,,5.32,Good,Q2,9.42,1.33,10.0,10,61.3
1814,1120,W4,Picking,10.75,100.0,2,847.71,completed,2026-04-15,847.71,5.58,Excellent,Q4,10.0,1.4,5.0,0,66.0
1815,2545,W1,Sorting,20.79,94.15,0,219.06,pending,2024-11-14,,2.89,Good,Q2,9.41,0.72,10.0,5,67.2
1816,3968,W4,Packing,10.49,93.17,4,114.95,completed,2025-04-30,114.95,5.72,Good,Q4,9.32,1.43,0,0,51.2
1817,4311,W1,Packaging,13.45,93.16,1,519.08,completed,2023-09-10,519.08,4.46,Good,Q3,9.32,1.12,7.5,0,69.2
1818,2404,W5,Sorting,21.49,86.04,3,457.46,completed,2023-02-24,457.46,2.79,Fair,Q4,8.6,0.7,2.5,0,53.1
1819,3071,W5,Packaging,18.45,90.85,1,521.48,pending,2023-10-30,,3.25,Fair,Q3,9.08,0.81,7.5,5,60.1
1820,1149,W1,Packaging,5.25,93.38,2,92.01,completed,2024-08-25,92.01,11.43,Good,Q4,9.34,2.86,5.0,0,67.3
1821,2619,W2,Packing,25.21,91.12,4,213.44,failed,2025-05-27,,2.38,Fair,Q4,9.11,0.6,0,10,33.4
1822,4467,W4,Picking,16.38,100.0,1,371.14,completed,2023-02-06,371.14,3.66,Excellent,Q3,10.0,0.92,7.5,0,71.1
1823,4351,W1,Packaging,26.77,98.34,0,522.2,cancelled,2023-02-25,,2.24,Excellent,Q2,9.83,0.56,10.0,10,60.8
1824,1718,W4,Packaging,20.25,100.0,2,192.73,completed,2024-03-23,192.73,2.96,Excellent,Q4,10.0,0.74,5.0,0,64.4
1825,4471,W3,Sorting,21.85,87.55,2,420.3,completed,2025-09-20,420.3,2.75,Fair,Q4,8.75,0.69,5.0,0,59.8
1826,1165,W4,Packaging,22.35,100.0,0,257.48,completed,2023-08-26,257.48,2.68,Excellent,Q2,10.0,0.67,10.0,0,76.7
1827,2953,W2,Sorting,27.92,88.45,1,264.2,cancelled,2026-01-31,,2.15,Fair,Q3,8.85,0.54,7.5,10,51.1
1828,1508,W5,Packaging,22.07,90.86,3,528.11,completed,2023-04-20,528.11,2.72,Fair,Q4,9.09,0.68,2.5,0,54.8
1829,3898,W1,Sorting,16.45,87.68,2,486.33,completed,2023-05-13,486.33,3.65,Fair,Q4,8.77,0.91,5.0,0,60.5
1830,2045,W3,Sorting,20.81,97.71,0,393.35,completed,2026-04-08,393.35,2.88,Excellent,Q2,9.77,0.72,10.0,0,76.0
1831,2539,W2,Packing,18.7,84.72,0,493.22,pending,2024-08-30,,3.21,Poor,Q2,8.47,0.8,10.0,5,64.1
1832,3372,W5,Packing,15.53,86.38,1,669.25,completed,2025-02-25,669.25,3.86,Fair,Q3,8.64,0.97,7.5,0,66.4
1833,4245,W5,Packaging,17.17,88.17,2,490.52,completed,2024-02-03,490.52,3.49,Fair,Q4,8.82,0.87,5.0,0,60.5
1834,4197,W2,Packaging,9.65,94.86,0,201.23,completed,2023-10-17,201.23,6.22,Good,Q2,9.49,1.55,10.0,0,77.1
1835,1634,W4,Packing,18.63,95.17,0,480.85,completed,2025-03-26,480.85,3.22,Good,Q2,9.52,0.81,10.0,0,75.3
1836,4069,W1,Packing,16.85,95.58,1,384.06,pending,2024-03-18,,3.56,Good,Q3,9.56,0.89,7.5,5,61.9
1837,3130,W3,Packaging,18.98,100.0,0,218.71,completed,2023-10-11,218.71,3.16,Excellent,Q2,10.0,0.79,10.0,0,77.0
1838,2669,W5,Picking,16.96,98.75,1,764.2,pending,2023-08-30,,3.54,Excellent,Q3,9.88,0.88,7.5,5,63.0
1839,3771,W2,Packing,11.34,87.73,2,314.53,completed,2023-10-28,314.53,5.29,Fair,Q4,8.77,1.32,5.0,0,61.5
1840,3581,W4,Sorting,23.54,88.74,0,302.84,completed,2023-05-30,302.84,2.55,Fair,Q2,8.87,0.64,10.0,0,72.6
1841,4306,W2,Picking,19.62,91.1,2,655.02,completed,2025-12-18,655.02,3.06,Fair,Q4,9.11,0.76,5.0,0,61.3
1842,2093,W3,Sorting,10.36,91.91,0,175.35,failed,2025-03-27,,5.79,Fair,Q2,9.19,1.45,10.0,10,60.8
1843,1120,W5,Packaging,22.24,86.19,0,48.87,completed,2023-12-03,48.87,2.7,Fair,Q2,8.62,0.67,10.0,0,71.8
1844,2594,W4,Packaging,16.0,94.03,0,516.33,completed,2023-05-09,516.33,3.75,Good,Q2,9.4,0.94,10.0,0,75.2
1845,2371,W1,Picking,16.29,92.58,2,694.95,pending,2023-02-22,,3.68,Good,Q4,9.26,0.92,5.0,5,54.7
1846,3579,W1,Picking,19.17,100.0,1,81.89,completed,2026-05-27,81.89,3.13,Excellent,Q3,10.0,0.78,7.5,0,70.7
1847,2815,W1,Sorting,16.19,94.17,0,501.36,completed,2025-04-22,501.36,3.71,Good,Q2,9.42,0.93,10.0,0,75.3
1848,3028,W2,Picking,16.4,93.4,2,29.04,pending,2025-06-21,,3.66,Good,Q4,9.34,0.91,5.0,5,55.0
1849,2686,W4,Sorting,29.37,97.12,2,652.08,completed,2023-09-24,652.08,2.04,Excellent,Q4,9.71,0.51,5.0,0,62.8
1850,3969,W5,Packaging,15.7,87.85,1,743.49,completed,2025-08-29,743.49,3.82,Fair,Q3,8.79,0.96,7.5,0,66.9
1851,3146,W4,Picking,4.56,94.49,2,33.98,failed,2025-12-28,,13.16,Good,Q4,9.45,3.29,5.0,10,53.8
1852,1543,W3,Picking,19.93,97.8,2,89.47,failed,2024-10-05,,3.01,Excellent,Q4,9.78,0.75,5.0,10,48.6
1853,1839,W3,Packaging,21.97,92.56,0,402.65,completed,2023-12-03,402.65,2.73,Good,Q2,9.26,0.68,10.0,0,74.1
1854,1974,W1,Picking,18.14,99.26,0,641.53,completed,2025-11-17,641.53,3.31,Excellent,Q2,9.93,0.83,10.0,0,76.8
1855,3735,W3,Packaging,4.48,91.47,0,388.65,completed,2026-01-21,388.65,13.39,Fair,Q2,9.15,3.35,10.0,0,80.4
1856,2323,W3,Sorting,21.68,100.0,2,736.91,completed,2023-04-08,736.91,2.77,Excellent,Q4,10.0,0.69,5.0,0,64.2
1857,2850,W2,Packing,29.49,92.07,0,59.17,completed,2024-02-24,59.17,2.03,Good,Q2,9.21,0.51,10.0,0,73.5
1858,4034,W3,Picking,18.12,87.44,0,770.71,completed,2025-10-20,770.71,3.31,Fair,Q2,8.74,0.83,10.0,0,72.7
1859,3412,W5,Packaging,29.44,92.95,0,761.71,cancelled,2026-01-03,,2.04,Good,Q2,9.29,0.51,10.0,10,58.8
1860,3345,W2,Picking,10.93,92.16,4,365.59,completed,2026-01-23,365.59,5.49,Good,Q4,9.22,1.37,0,0,50.7
1861,4369,W3,Packing,16.12,89.74,1,208.41,pending,2026-01-09,,3.72,Fair,Q3,8.97,0.93,7.5,5,60.0
1862,1119,W2,Picking,8.78,95.47,3,280.9,cancelled,2024-11-24,,6.83,Good,Q4,9.55,1.71,2.5,10,44.0
1863,3788,W2,Packing,29.28,91.11,0,372.96,failed,2023-09-01,,2.05,Fair,Q2,9.11,0.51,10.0,10,58.2
1864,2659,W4,Packing,12.79,87.77,2,212.02,completed,2025-11-27,212.02,4.69,Fair,Q4,8.78,1.17,5.0,0,61.2
1865,3577,W2,Picking,25.04,92.87,3,165.67,completed,2024-12-16,165.67,2.4,Good,Q4,9.29,0.6,2.5,0,55.3
1866,4183,W3,Packaging,22.44,88.23,2,320.64,completed,2024-11-17,320.64,2.67,Fair,Q4,8.82,0.67,5.0,0,60.0
1867,1713,W5,Packing,19.63,84.84,2,558.84,failed,2023-05-29,,3.06,Poor,Q4,8.48,0.76,5.0,10,44.1
1868,1161,W5,Packaging,22.58,85.96,2,511.13,completed,2026-02-15,511.13,2.66,Fair,Q4,8.6,0.66,5.0,0,59.2
1869,1519,W5,Sorting,18.34,83.3,2,810.83,completed,2023-03-19,810.83,3.27,Poor,Q4,8.33,0.82,5.0,0,58.7
1870,2774,W3,Picking,6.56,95.37,0,717.87,failed,2026-05-10,,9.15,Good,Q2,9.54,2.29,10.0,10,64.1
1871,1270,W3,Sorting,17.37,97.11,2,477.21,completed,2023-06-22,477.21,3.45,Excellent,Q4,9.71,0.86,5.0,0,63.6
1872,1146,W3,Sorting,13.75,87.65,1,691.57,completed,2025-06-22,691.57,4.36,Fair,Q3,8.77,1.09,7.5,0,67.2
1873,3689,W1,Sorting,19.38,97.79,0,465.29,cancelled,2024-01-18,,3.1,Excellent,Q2,9.78,0.77,10.0,10,61.2
1874,3571,W1,Packing,19.44,96.54,0,68.01,completed,2025-08-02,68.01,3.09,Good,Q2,9.65,0.77,10.0,0,75.7
1875,1630,W4,Packing,21.11,100.0,2,614.98,completed,2023-09-23,614.98,2.84,Excellent,Q4,10.0,0.71,5.0,0,64.3
1876,3791,W3,Packaging,14.59,94.59,0,459.34,completed,2025-12-09,459.34,4.11,Good,Q2,9.46,1.03,10.0,0,75.7
1877,3717,W1,Packing,13.94,88.14,0,752.32,completed,2025-01-08,752.32,4.3,Fair,Q2,8.81,1.08,10.0,0,73.5
1878,3756,W4,Packing,22.66,93.33,2,46.99,pending,2023-09-13,,2.65,Good,Q4,9.33,0.66,5.0,5,54.3
1879,3144,W2,Sorting,25.52,94.22,2,167.43,cancelled,2025-03-16,,2.35,Good,Q4,9.42,0.59,5.0,10,46.9
1880,3614,W4,Packing,13.84,91.07,2,260.63,completed,2024-05-20,260.63,4.34,Fair,Q4,9.11,1.08,5.0,0,62.1
1881,3345,W2,Sorting,23.51,85.82,3,767.77,pending,2023-07-31,,2.55,Fair,Q4,8.58,0.64,2.5,5,45.4
1882,3183,W3,Packing,15.91,99.0,2,288.78,completed,2024-11-22,288.78,3.77,Excellent,Q4,9.9,0.94,5.0,0,64.5
1883,3845,W4,Packaging,14.72,98.42,0,506.92,cancelled,2024-03-31,,4.08,Excellent,Q2,9.84,1.02,10.0,10,62.0
1884,3910,W3,Sorting,17.08,97.96,0,103.69,completed,2025-03-12,103.69,3.51,Excellent,Q2,9.8,0.88,10.0,0,76.5
1885,1064,W3,Sorting,15.72,88.06,4,481.5,completed,2026-06-03,481.5,3.82,Fair,Q4,8.81,0.95,0,0,48.2
1886,2255,W3,Packing,14.88,92.98,2,21.35,pending,2026-06-30,,4.03,Good,Q4,9.3,1.01,5.0,5,55.1
1887,3886,W1,Picking,20.14,100.0,0,450.49,cancelled,2024-11-14,,2.98,Excellent,Q2,10.0,0.74,10.0,10,61.9
1888,2259,W5,Packaging,21.15,96.93,2,190.51,completed,2023-06-30,190.51,2.84,Good,Q4,9.69,0.71,5.0,0,63.2
1889,1878,W3,Sorting,17.33,95.06,3,320.7,completed,2025-05-09,320.7,3.46,Good,Q4,9.51,0.87,2.5,0,56.7
1890,3542,W4,Picking,20.24,91.21,1,53.24,completed,2024-06-28,53.24,2.96,Fair,Q3,9.12,0.74,7.5,0,67.5
1891,3167,W2,Picking,19.06,91.11,1,334.75,completed,2023-09-07,334.75,3.15,Fair,Q3,9.11,0.79,7.5,0,67.6
1892,1027,W5,Packing,18.52,82.6,0,647.73,completed,2024-07-10,647.73,3.24,Poor,Q2,8.26,0.81,10.0,0,70.9
1893,2355,W3,Packaging,11.24,94.14,1,758.3,completed,2026-02-15,758.3,5.34,Good,Q3,9.41,1.33,7.5,0,70.0
1894,4245,W4,Packing,11.96,92.39,2,437.88,completed,2025-07-10,437.88,5.02,Good,Q4,9.24,1.25,5.0,0,63.0
1895,3741,W5,Packing,23.37,86.94,1,835.93,completed,2024-07-26,835.93,2.57,Fair,Q3,8.69,0.64,7.5,0,65.8
1896,4226,W5,Sorting,17.05,83.44,2,738.77,pending,2026-06-10,,3.52,Poor,Q4,8.34,0.88,5.0,5,51.4
1897,2361,W3,Packaging,15.28,99.8,1,593.81,completed,2023-02-22,593.81,3.93,Excellent,Q3,9.98,0.98,7.5,0,71.1
1898,1940,W2,Picking,20.21,99.74,1,326.04,cancelled,2026-04-15,,2.97,Excellent,Q3,9.97,0.74,7.5,10,55.5
1899,2299,W2,Picking,25.76,98.81,3,682.43,failed,2023-05-22,,2.33,Excellent,Q4,9.88,0.58,2.5,10,42.3
1900,2743,W2,Picking,12.52,87.98,1,543.9,completed,2026-02-11,543.9,4.79,Fair,Q3,8.8,1.2,7.5,0,67.5
1901,3935,W2,Picking,17.5,97.53,0,532.67,completed,2025-10-01,532.67,3.43,Excellent,Q2,9.75,0.86,10.0,0,76.3
1902,3610,W2,Packing,17.29,86.66,0,368.27,failed,2025-06-22,,3.47,Fair,Q2,8.67,0.87,10.0,10,57.5
1903,2510,W3,Packing,22.97,93.85,0,155.04,completed,2024-08-12,155.04,2.61,Good,Q2,9.38,0.65,10.0,0,74.5
1904,4343,W2,Picking,18.01,93.64,0,468.71,completed,2023-08-05,468.71,3.33,Good,Q2,9.36,0.83,10.0,0,74.8
1905,3556,W2,Packaging,24.79,94.89,2,538.47,pending,2023-07-09,,2.42,Good,Q4,9.49,0.61,5.0,5,54.7
1906,3005,W1,Packing,12.63,98.24,0,361.83,pending,2023-11-24,,4.75,Excellent,Q2,9.82,1.19,10.0,5,69.8
1907,1724,W2,Packing,12.24,88.72,0,570.41,completed,2024-01-06,570.41,4.9,Fair,Q2,8.87,1.23,10.0,0,74.1
1908,2088,W3,Packing,22.64,93.0,4,484.3,completed,2025-09-17,484.3,2.65,Good,Q4,9.3,0.66,0,0,49.2
1909,3743,W2,Packing,19.44,89.65,2,696.92,completed,2025-07-17,696.92,3.09,Fair,Q4,8.96,0.77,5.0,0,60.8
1910,2800,W4,Packaging,18.1,92.46,1,166.68,pending,2023-09-05,,3.31,Good,Q3,9.25,0.83,7.5,5,60.7
1911,3684,W4,Packaging,15.13,93.94,1,788.04,completed,2026-04-08,788.04,3.97,Good,Q3,9.39,0.99,7.5,0,69.1
1912,3518,W2,Picking,10.95,95.25,2,488.34,completed,2024-03-14,488.34,5.48,Good,Q4,9.53,1.37,5.0,0,64.3
1913,1967,W4,Packaging,15.43,89.27,0,549.7,failed,2026-02-06,,3.89,Fair,Q2,8.93,0.97,10.0,10,58.7
1914,2001,W5,Packaging,15.46,92.41,3,601.56,completed,2026-03-28,601.56,3.88,Good,Q4,9.24,0.97,2.5,0,56.0
1915,4046,W5,Packaging,24.66,88.33,3,401.63,completed,2025-10-06,401.63,2.43,Fair,Q4,8.83,0.61,2.5,0,53.7
1916,2069,W2,Packaging,25.58,88.64,4,491.82,pending,2024-06-03,,2.35,Fair,Q4,8.86,0.59,0,5,40.0
1917,2797,W5,Packing,21.11,86.11,0,733.61,completed,2023-01-06,733.61,2.84,Fair,Q2,8.61,0.71,10.0,0,71.9
1918,3440,W2,Packaging,23.06,92.88,2,571.71,completed,2025-08-17,571.71,2.6,Good,Q4,9.29,0.65,5.0,0,61.6
1919,3125,W5,Packing,23.35,94.72,2,809.28,completed,2024-05-12,809.28,2.57,Good,Q4,9.47,0.64,5.0,0,62.2
1920,2492,W2,Packaging,17.51,86.15,0,127.49,completed,2025-03-24,127.49,3.43,Fair,Q2,8.62,0.86,10.0,0,72.3
1921,2907,W1,Packaging,19.92,93.4,0,799.67,completed,2025-11-28,799.67,3.01,Good,Q2,9.34,0.75,10.0,0,74.6
1922,2524,W5,Packing,19.32,90.21,3,603.64,completed,2025-11-19,603.64,3.11,Fair,Q4,9.02,0.78,2.5,0,54.8
1923,4332,W3,Packaging,6.51,92.62,2,674.93,completed,2023-03-24,674.93,9.22,Good,Q4,9.26,2.3,5.0,0,65.7
1924,4336,W2,Picking,8.02,89.89,4,553.91,completed,2026-03-18,553.91,7.48,Fair,Q4,8.99,1.87,0,0,51.1
1925,1383,W5,Sorting,31.48,89.88,2,622.84,completed,2023-02-16,622.84,1.91,Fair,Q4,8.99,0.48,5.0,0,60.2
1926,1098,W2,Packaging,22.93,90.33,0,305.79,pending,2023-07-09,,2.62,Fair,Q2,9.03,0.65,10.0,5,65.7
1927,1020,W3,Packaging,12.97,89.24,1,178.94,completed,2026-03-26,178.94,4.63,Fair,Q3,8.92,1.16,7.5,0,67.9
1928,1471,W4,Packing,23.44,93.68,0,523.26,completed,2023-10-25,523.26,2.56,Good,Q2,9.37,0.64,10.0,0,74.4
1929,2885,W4,Picking,14.92,96.23,2,786.53,completed,2025-04-19,786.53,4.02,Good,Q4,9.62,1.01,5.0,0,63.7
1930,1461,W4,Packaging,24.79,91.19,0,89.51,completed,2025-02-22,89.51,2.42,Fair,Q2,9.12,0.61,10.0,0,73.4
1931,3710,W4,Picking,16.27,100.0,0,618.7,completed,2025-12-19,618.7,3.69,Excellent,Q2,10.0,0.92,10.0,0,77.3
